order_id,customer_id,order_date,product_name,category,quantity,unit_price,line_item_total
ORD-5317,CUST-1011,01-10-2024,Coca-Cola Classic,Carbonated Soft Drinks,5,1.5,7.5
ORD-5317,CUST-1011,01-10-2024,Minute Maid Lemonade,Juices & Plant-Based,11,2.25,24.75
ORD-5318,CUST-1077,04-11-2024,Honest Tea Peach,Tea & Coffee,2,2.2,4.4
ORD-5319,CUST-1024,15-02-2025,Monster Energy Original,Energy Drinks,4,3.5,14
ORD-5319,CUST-1024,15-02-2025,Honest Tea Peach,Tea & Coffee,6,2.2,13.2
ORD-5320,CUST-1038,10-04-2025,Sprite,Carbonated Soft Drinks,4,1.45,5.8
ORD-5321,CUST-1094,01-03-2024,Sprite,Carbonated Soft Drinks,12,1.45,17.4
ORD-5321,CUST-1094,01-03-2024,Kinley Water 500ml,Hydration,12,1,12
ORD-5321,CUST-1094,01-03-2024,Sprite,Carbonated Soft Drinks,7,1.45,10.15
ORD-5321,CUST-1094,01-03-2024,Sprite,Carbonated Soft Drinks,9,1.45,13.05
ORD-5322,CUST-1041,01-02-2025,Minute Maid Lemonade,Juices & Plant-Based,8,2.25,18
ORD-5322,CUST-1041,01-02-2025,Monster Ultra White,Energy Drinks,11,3.75,41.25
ORD-5322,CUST-1041,01-02-2025,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5323,CUST-1033,03-07-2024,Monster Energy Original,Energy Drinks,2,3.5,7
ORD-5323,CUST-1033,03-07-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5323,CUST-1033,03-07-2024,Monster Energy Original,Energy Drinks,6,3.5,21
ORD-5323,CUST-1033,03-07-2024,Sprite,Carbonated Soft Drinks,6,1.45,8.7
ORD-5324,CUST-1040,30-07-2024,Kinley Water 500ml,Hydration,4,1,4
ORD-5325,CUST-1094,15-03-2024,Fanta Orange,Carbonated Soft Drinks,9,1.45,13.05
ORD-5326,CUST-1074,23-10-2024,Fanta Orange,Carbonated Soft Drinks,3,1.45,4.35
ORD-5326,CUST-1074,23-10-2024,Sprite,Carbonated Soft Drinks,6,1.45,8.7
ORD-5326,CUST-1074,23-10-2024,Sprite,Carbonated Soft Drinks,7,1.45,10.15
ORD-5326,CUST-1074,23-10-2024,Kinley Water 500ml,Hydration,4,1,4
ORD-5327,CUST-1063,08-10-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5327,CUST-1063,08-10-2024,Fairlife 2% Milk,Juices & Plant-Based,11,4.5,49.5
ORD-5327,CUST-1063,08-10-2024,Fairlife 2% Milk,Juices & Plant-Based,8,4.5,36
ORD-5328,CUST-1058,27-03-2024,Coke Zero Sugar,Carbonated Soft Drinks,3,1.6,4.8
ORD-5328,CUST-1058,27-03-2024,Fairlife 2% Milk,Juices & Plant-Based,9,4.5,40.5
ORD-5328,CUST-1058,27-03-2024,Monster Energy Original,Energy Drinks,3,3.5,10.5
ORD-5329,CUST-1069,24-11-2024,Monster Ultra White,Energy Drinks,1,3.75,3.75
ORD-5330,CUST-1009,22-02-2025,Fairlife Protein Shake,Juices & Plant-Based,1,5,5
ORD-5331,CUST-1052,11-03-2024,Diet Coke,Carbonated Soft Drinks,12,1.5,18
ORD-5331,CUST-1052,11-03-2024,Coke Zero Sugar,Carbonated Soft Drinks,1,1.6,1.6
ORD-5332,CUST-1027,15-09-2024,Minute Maid Orange Juice,Juices & Plant-Based,1,2.5,2.5
ORD-5332,CUST-1027,15-09-2024,Kinley Water 500ml,Hydration,11,1,11
ORD-5332,CUST-1027,15-09-2024,Kinley Soda,Hydration,10,1.2,12
ORD-5332,CUST-1027,15-09-2024,Monster Energy Original,Energy Drinks,11,3.5,38.5
ORD-5333,CUST-1062,09-01-2024,Monster Ultra White,Energy Drinks,9,3.75,33.75
ORD-5334,CUST-1052,07-01-2024,Monster Ultra White,Energy Drinks,12,3.75,45
ORD-5335,CUST-1035,01-10-2024,Coca-Cola Classic,Carbonated Soft Drinks,9,1.5,13.5
ORD-5335,CUST-1035,01-10-2024,Honest Tea Peach,Tea & Coffee,12,2.2,26.4
ORD-5335,CUST-1035,01-10-2024,Kinley Soda,Hydration,7,1.2,8.4
ORD-5336,CUST-1022,24-02-2024,Monster Ultra White,Energy Drinks,3,3.75,11.25
ORD-5337,CUST-1030,08-04-2024,Honest Tea Peach,Tea & Coffee,6,2.2,13.2
ORD-5337,CUST-1030,08-04-2024,Fanta Orange,Carbonated Soft Drinks,7,1.45,10.15
ORD-5337,CUST-1030,08-04-2024,Diet Coke,Carbonated Soft Drinks,6,1.5,9
ORD-5338,CUST-1051,23-08-2024,Fairlife 2% Milk,Juices & Plant-Based,4,4.5,18
ORD-5338,CUST-1051,23-08-2024,Fanta Orange,Carbonated Soft Drinks,11,1.45,15.95
ORD-5339,CUST-1010,30-11-2024,Diet Coke,Carbonated Soft Drinks,7,1.5,10.5
ORD-5340,CUST-1048,12-07-2024,Coca-Cola Classic,Carbonated Soft Drinks,11,1.5,16.5
ORD-5340,CUST-1048,12-07-2024,Coca-Cola Classic,Carbonated Soft Drinks,12,1.5,18
ORD-5340,CUST-1048,12-07-2024,Coke Zero Sugar,Carbonated Soft Drinks,2,1.6,3.2
ORD-5340,CUST-1048,12-07-2024,Monster Energy Original,Energy Drinks,7,3.5,24.5
ORD-5341,CUST-1082,05-02-2025,Kinley Water 500ml,Hydration,2,1,2
ORD-5341,CUST-1082,05-02-2025,Monster Ultra White,Energy Drinks,1,3.75,3.75
ORD-5341,CUST-1082,05-02-2025,Sprite,Carbonated Soft Drinks,4,1.45,5.8
ORD-5342,CUST-1088,30-03-2025,Fanta Orange,Carbonated Soft Drinks,1,1.45,1.45
ORD-5342,CUST-1088,30-03-2025,Diet Coke,Carbonated Soft Drinks,11,1.5,16.5
ORD-5342,CUST-1088,30-03-2025,Fanta Orange,Carbonated Soft Drinks,9,1.45,13.05
ORD-5342,CUST-1088,30-03-2025,Kinley Water 500ml,Hydration,11,1,11
ORD-5343,CUST-1004,01-04-2024,Coca-Cola Classic,Carbonated Soft Drinks,4,1.5,6
ORD-5343,CUST-1004,01-04-2024,Kinley Water 500ml,Hydration,3,1,3
ORD-5343,CUST-1004,01-04-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5344,CUST-1050,20-04-2025,Fanta Orange,Carbonated Soft Drinks,3,1.45,4.35
ORD-5345,CUST-1072,03-05-2024,Kinley Soda,Hydration,9,1.2,10.8
ORD-5345,CUST-1072,03-05-2024,Minute Maid Orange Juice,Juices & Plant-Based,7,2.5,17.5
ORD-5345,CUST-1072,03-05-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5345,CUST-1072,03-05-2024,Coke Zero Sugar,Carbonated Soft Drinks,12,1.6,19.2
ORD-5346,CUST-1092,10-02-2024,Coca-Cola Classic,Carbonated Soft Drinks,2,1.5,3
ORD-5346,CUST-1092,10-02-2024,Minute Maid Lemonade,Juices & Plant-Based,4,2.25,9
ORD-5346,CUST-1092,10-02-2024,Honest Tea Peach,Tea & Coffee,2,2.2,4.4
ORD-5347,CUST-1043,05-11-2024,Fairlife Protein Shake,Juices & Plant-Based,6,5,30
ORD-5347,CUST-1043,05-11-2024,Coca-Cola Classic,Carbonated Soft Drinks,11,1.5,16.5
ORD-5347,CUST-1043,05-11-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5347,CUST-1043,05-11-2024,Monster Energy Original,Energy Drinks,4,3.5,14
ORD-5348,CUST-1045,10-10-2024,Minute Maid Lemonade,Juices & Plant-Based,3,2.25,6.75
ORD-5348,CUST-1045,10-10-2024,Kinley Soda,Hydration,10,1.2,12
ORD-5348,CUST-1045,10-10-2024,Kinley Soda,Hydration,7,1.2,8.4
ORD-5348,CUST-1045,10-10-2024,Diet Coke,Carbonated Soft Drinks,10,1.5,15
ORD-5349,CUST-1037,12-02-2025,Fairlife 2% Milk,Juices & Plant-Based,2,4.5,9
ORD-5349,CUST-1037,12-02-2025,Diet Coke,Carbonated Soft Drinks,5,1.5,7.5
ORD-5350,CUST-1019,13-07-2024,Fairlife 2% Milk,Juices & Plant-Based,7,4.5,31.5
ORD-5350,CUST-1019,13-07-2024,Minute Maid Orange Juice,Juices & Plant-Based,6,2.5,15
ORD-5351,CUST-1013,16-02-2024,Fanta Orange,Carbonated Soft Drinks,8,1.45,11.6
ORD-5352,CUST-1046,24-01-2025,Diet Coke,Carbonated Soft Drinks,3,1.5,4.5
ORD-5352,CUST-1046,24-01-2025,Diet Coke,Carbonated Soft Drinks,3,1.5,4.5
ORD-5352,CUST-1046,24-01-2025,Minute Maid Lemonade,Juices & Plant-Based,8,2.25,18
ORD-5353,CUST-1071,11-10-2024,Diet Coke,Carbonated Soft Drinks,1,1.5,1.5
ORD-5353,CUST-1071,11-10-2024,Diet Coke,Carbonated Soft Drinks,6,1.5,9
ORD-5353,CUST-1071,11-10-2024,Monster Ultra White,Energy Drinks,2,3.75,7.5
ORD-5353,CUST-1071,11-10-2024,Kinley Water 500ml,Hydration,10,1,10
ORD-5354,CUST-1041,18-03-2025,Coca-Cola Classic,Carbonated Soft Drinks,5,1.5,7.5
ORD-5354,CUST-1041,18-03-2025,Minute Maid Lemonade,Juices & Plant-Based,7,2.25,15.75
ORD-5354,CUST-1041,18-03-2025,Fairlife Protein Shake,Juices & Plant-Based,2,5,10
ORD-5354,CUST-1041,18-03-2025,Fairlife 2% Milk,Juices & Plant-Based,9,4.5,40.5
ORD-5355,CUST-1031,19-10-2024,Kinley Soda,Hydration,7,1.2,8.4
ORD-5355,CUST-1031,19-10-2024,Coke Zero Sugar,Carbonated Soft Drinks,3,1.6,4.8
ORD-5356,CUST-1034,03-06-2024,Monster Energy Original,Energy Drinks,3,3.5,10.5
ORD-5356,CUST-1034,03-06-2024,Diet Coke,Carbonated Soft Drinks,3,1.5,4.5
ORD-5356,CUST-1034,03-06-2024,Minute Maid Lemonade,Juices & Plant-Based,5,2.25,11.25
ORD-5357,CUST-1053,02-06-2024,Fairlife Protein Shake,Juices & Plant-Based,2,5,10
ORD-5357,CUST-1053,02-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5357,CUST-1053,02-06-2024,Sprite,Carbonated Soft Drinks,12,1.45,17.4
ORD-5357,CUST-1053,02-06-2024,Kinley Soda,Hydration,8,1.2,9.6
ORD-5358,CUST-1076,11-11-2024,Monster Energy Original,Energy Drinks,2,3.5,7
ORD-5358,CUST-1076,11-11-2024,Coke Zero Sugar,Carbonated Soft Drinks,5,1.6,8
ORD-5359,CUST-1000,21-07-2024,Honest Tea Peach,Tea & Coffee,10,2.2,22
ORD-5359,CUST-1000,21-07-2024,Minute Maid Lemonade,Juices & Plant-Based,6,2.25,13.5
ORD-5359,CUST-1000,21-07-2024,Monster Energy Original,Energy Drinks,6,3.5,21
ORD-5360,CUST-1055,21-02-2025,Fanta Orange,Carbonated Soft Drinks,6,1.45,8.7
ORD-5360,CUST-1055,21-02-2025,Kinley Water 500ml,Hydration,12,1,12
ORD-5361,CUST-1025,02-09-2024,Coke Zero Sugar,Carbonated Soft Drinks,7,1.6,11.2
ORD-5361,CUST-1025,02-09-2024,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5361,CUST-1025,02-09-2024,Fairlife 2% Milk,Juices & Plant-Based,12,4.5,54
ORD-5362,CUST-1081,08-09-2024,Minute Maid Orange Juice,Juices & Plant-Based,7,2.5,17.5
ORD-5362,CUST-1081,08-09-2024,Fanta Orange,Carbonated Soft Drinks,7,1.45,10.15
ORD-5363,CUST-1046,28-02-2024,Kinley Water 500ml,Hydration,9,1,9
ORD-5363,CUST-1046,28-02-2024,Coke Zero Sugar,Carbonated Soft Drinks,11,1.6,17.6
ORD-5364,CUST-1098,08-10-2024,Fairlife 2% Milk,Juices & Plant-Based,8,4.5,36
ORD-5365,CUST-1090,17-04-2024,Fairlife Protein Shake,Juices & Plant-Based,5,5,25
ORD-5365,CUST-1090,17-04-2024,Honest Tea Peach,Tea & Coffee,12,2.2,26.4
ORD-5365,CUST-1090,17-04-2024,Diet Coke,Carbonated Soft Drinks,7,1.5,10.5
ORD-5365,CUST-1090,17-04-2024,Kinley Soda,Hydration,8,1.2,9.6
ORD-5366,CUST-1017,20-11-2024,Sprite,Carbonated Soft Drinks,5,1.45,7.25
ORD-5366,CUST-1017,20-11-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5366,CUST-1017,20-11-2024,Fairlife 2% Milk,Juices & Plant-Based,7,4.5,31.5
ORD-5367,CUST-1048,07-02-2024,Kinley Water 500ml,Hydration,8,1,8
ORD-5367,CUST-1048,07-02-2024,Kinley Water 500ml,Hydration,7,1,7
ORD-5367,CUST-1048,07-02-2024,Monster Ultra White,Energy Drinks,9,3.75,33.75
ORD-5367,CUST-1048,07-02-2024,Honest Tea Peach,Tea & Coffee,12,2.2,26.4
ORD-5368,CUST-1053,05-10-2024,Fairlife Protein Shake,Juices & Plant-Based,6,5,30
ORD-5369,CUST-1089,03-04-2025,Diet Coke,Carbonated Soft Drinks,4,1.5,6
ORD-5370,CUST-1084,06-12-2024,Coke Zero Sugar,Carbonated Soft Drinks,11,1.6,17.6
ORD-5370,CUST-1084,06-12-2024,Kinley Water 500ml,Hydration,1,1,1
ORD-5370,CUST-1084,06-12-2024,Kinley Water 500ml,Hydration,11,1,11
ORD-5371,CUST-1086,27-11-2024,Fairlife Protein Shake,Juices & Plant-Based,6,5,30
ORD-5371,CUST-1086,27-11-2024,Fairlife Protein Shake,Juices & Plant-Based,7,5,35
ORD-5371,CUST-1086,27-11-2024,Diet Coke,Carbonated Soft Drinks,1,1.5,1.5
ORD-5371,CUST-1086,27-11-2024,Diet Coke,Carbonated Soft Drinks,5,1.5,7.5
ORD-5372,CUST-1028,18-09-2024,Monster Energy Original,Energy Drinks,6,3.5,21
ORD-5372,CUST-1028,18-09-2024,Minute Maid Lemonade,Juices & Plant-Based,8,2.25,18
ORD-5373,CUST-1098,13-12-2024,Minute Maid Orange Juice,Juices & Plant-Based,1,2.5,2.5
ORD-5373,CUST-1098,13-12-2024,Monster Energy Original,Energy Drinks,2,3.5,7
ORD-5374,CUST-1037,31-07-2024,Diet Coke,Carbonated Soft Drinks,12,1.5,18
ORD-5375,CUST-1018,27-06-2024,Minute Maid Orange Juice,Juices & Plant-Based,8,2.5,20
ORD-5375,CUST-1018,27-06-2024,Fairlife Protein Shake,Juices & Plant-Based,4,5,20
ORD-5375,CUST-1018,27-06-2024,Monster Ultra White,Energy Drinks,8,3.75,30
ORD-5376,CUST-1044,31-08-2024,Monster Energy Original,Energy Drinks,12,3.5,42
ORD-5377,CUST-1089,19-08-2024,Diet Coke,Carbonated Soft Drinks,5,1.5,7.5
ORD-5377,CUST-1089,19-08-2024,Coca-Cola Classic,Carbonated Soft Drinks,12,1.5,18
ORD-5377,CUST-1089,19-08-2024,Diet Coke,Carbonated Soft Drinks,1,1.5,1.5
ORD-5378,CUST-1043,27-11-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5379,CUST-1094,04-05-2024,Monster Ultra White,Energy Drinks,3,3.75,11.25
ORD-5379,CUST-1094,04-05-2024,Minute Maid Orange Juice,Juices & Plant-Based,9,2.5,22.5
ORD-5380,CUST-1054,24-08-2024,Fairlife Protein Shake,Juices & Plant-Based,7,5,35
ORD-5380,CUST-1054,24-08-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5381,CUST-1023,23-11-2024,Minute Maid Lemonade,Juices & Plant-Based,1,2.25,2.25
ORD-5381,CUST-1023,23-11-2024,Fairlife 2% Milk,Juices & Plant-Based,10,4.5,45
ORD-5381,CUST-1023,23-11-2024,Sprite,Carbonated Soft Drinks,8,1.45,11.6
ORD-5381,CUST-1023,23-11-2024,Kinley Water 500ml,Hydration,7,1,7
ORD-5382,CUST-1049,03-01-2024,Sprite,Carbonated Soft Drinks,5,1.45,7.25
ORD-5382,CUST-1049,03-01-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5383,CUST-1008,22-10-2024,Fairlife Protein Shake,Juices & Plant-Based,9,5,45
ORD-5384,CUST-1023,06-07-2024,Sprite,Carbonated Soft Drinks,8,1.45,11.6
ORD-5384,CUST-1023,06-07-2024,Diet Coke,Carbonated Soft Drinks,5,1.5,7.5
ORD-5384,CUST-1023,06-07-2024,Kinley Soda,Hydration,8,1.2,9.6
ORD-5385,CUST-1067,23-11-2024,Kinley Water 500ml,Hydration,7,1,7
ORD-5385,CUST-1067,23-11-2024,Kinley Water 500ml,Hydration,7,1,7
ORD-5385,CUST-1067,23-11-2024,Kinley Water 500ml,Hydration,2,1,2
ORD-5386,CUST-1044,29-06-2024,Kinley Water 500ml,Hydration,3,1,3
ORD-5386,CUST-1044,29-06-2024,Honest Tea Peach,Tea & Coffee,11,2.2,24.2
ORD-5386,CUST-1044,29-06-2024,Fairlife 2% Milk,Juices & Plant-Based,5,4.5,22.5
ORD-5386,CUST-1044,29-06-2024,Kinley Water 500ml,Hydration,10,1,10
ORD-5387,CUST-1010,10-12-2024,Minute Maid Orange Juice,Juices & Plant-Based,2,2.5,5
ORD-5387,CUST-1010,10-12-2024,Sprite,Carbonated Soft Drinks,5,1.45,7.25
ORD-5388,CUST-1014,03-04-2024,Fairlife 2% Milk,Juices & Plant-Based,3,4.5,13.5
ORD-5388,CUST-1014,03-04-2024,Monster Ultra White,Energy Drinks,7,3.75,26.25
ORD-5388,CUST-1014,03-04-2024,Minute Maid Lemonade,Juices & Plant-Based,10,2.25,22.5
ORD-5389,CUST-1017,21-10-2024,Minute Maid Lemonade,Juices & Plant-Based,3,2.25,6.75
ORD-5389,CUST-1017,21-10-2024,Monster Energy Original,Energy Drinks,11,3.5,38.5
ORD-5389,CUST-1017,21-10-2024,Monster Ultra White,Energy Drinks,12,3.75,45
ORD-5389,CUST-1017,21-10-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5390,CUST-1071,26-03-2024,Fanta Orange,Carbonated Soft Drinks,3,1.45,4.35
ORD-5390,CUST-1071,26-03-2024,Coke Zero Sugar,Carbonated Soft Drinks,6,1.6,9.6
ORD-5390,CUST-1071,26-03-2024,Honest Tea Peach,Tea & Coffee,8,2.2,17.6
ORD-5390,CUST-1071,26-03-2024,Kinley Water 500ml,Hydration,1,1,1
ORD-5391,CUST-1045,05-01-2024,Coke Zero Sugar,Carbonated Soft Drinks,4,1.6,6.4
ORD-5391,CUST-1045,05-01-2024,Honest Tea Peach,Tea & Coffee,7,2.2,15.4
ORD-5391,CUST-1045,05-01-2024,Monster Ultra White,Energy Drinks,9,3.75,33.75
ORD-5391,CUST-1045,05-01-2024,Kinley Soda,Hydration,8,1.2,9.6
ORD-5392,CUST-1052,16-12-2024,Minute Maid Lemonade,Juices & Plant-Based,12,2.25,27
ORD-5392,CUST-1052,16-12-2024,Honest Tea Peach,Tea & Coffee,8,2.2,17.6
ORD-5392,CUST-1052,16-12-2024,Monster Energy Original,Energy Drinks,3,3.5,10.5
ORD-5392,CUST-1052,16-12-2024,Diet Coke,Carbonated Soft Drinks,10,1.5,15
ORD-5393,CUST-1003,11-02-2025,Fanta Orange,Carbonated Soft Drinks,1,1.45,1.45
ORD-5393,CUST-1003,11-02-2025,Fanta Orange,Carbonated Soft Drinks,4,1.45,5.8
ORD-5394,CUST-1068,27-05-2024,Fairlife Protein Shake,Juices & Plant-Based,8,5,40
ORD-5394,CUST-1068,27-05-2024,Kinley Water 500ml,Hydration,12,1,12
ORD-5395,CUST-1098,27-01-2025,Monster Ultra White,Energy Drinks,9,3.75,33.75
ORD-5395,CUST-1098,27-01-2025,Diet Coke,Carbonated Soft Drinks,10,1.5,15
ORD-5395,CUST-1098,27-01-2025,Diet Coke,Carbonated Soft Drinks,5,1.5,7.5
ORD-5395,CUST-1098,27-01-2025,Fairlife Protein Shake,Juices & Plant-Based,9,5,45
ORD-5396,CUST-1046,04-10-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5397,CUST-1056,06-10-2024,Minute Maid Lemonade,Juices & Plant-Based,2,2.25,4.5
ORD-5397,CUST-1056,06-10-2024,Fairlife 2% Milk,Juices & Plant-Based,11,4.5,49.5
ORD-5398,CUST-1096,06-05-2024,Honest Tea Peach,Tea & Coffee,1,2.2,2.2
ORD-5398,CUST-1096,06-05-2024,Monster Energy Original,Energy Drinks,5,3.5,17.5
ORD-5398,CUST-1096,06-05-2024,Minute Maid Orange Juice,Juices & Plant-Based,2,2.5,5
ORD-5399,CUST-1056,19-03-2025,Fairlife Protein Shake,Juices & Plant-Based,4,5,20
ORD-5400,CUST-1026,19-02-2025,Honest Tea Peach,Tea & Coffee,12,2.2,26.4
ORD-5400,CUST-1026,19-02-2025,Kinley Water 500ml,Hydration,11,1,11
ORD-5400,CUST-1026,19-02-2025,Minute Maid Lemonade,Juices & Plant-Based,3,2.25,6.75
ORD-5401,CUST-1078,12-03-2024,Honest Tea Peach,Tea & Coffee,4,2.2,8.8
ORD-5401,CUST-1078,12-03-2024,Fairlife Protein Shake,Juices & Plant-Based,1,5,5
ORD-5402,CUST-1072,28-06-2024,Kinley Water 500ml,Hydration,9,1,9
ORD-5402,CUST-1072,28-06-2024,Coke Zero Sugar,Carbonated Soft Drinks,6,1.6,9.6
ORD-5402,CUST-1072,28-06-2024,Fairlife 2% Milk,Juices & Plant-Based,5,4.5,22.5
ORD-5403,CUST-1037,20-10-2024,Honest Tea Peach,Tea & Coffee,9,2.2,19.8
ORD-5403,CUST-1037,20-10-2024,Kinley Soda,Hydration,2,1.2,2.4
ORD-5403,CUST-1037,20-10-2024,Coke Zero Sugar,Carbonated Soft Drinks,7,1.6,11.2
ORD-5404,CUST-1007,21-05-2024,Fairlife 2% Milk,Juices & Plant-Based,3,4.5,13.5
ORD-5404,CUST-1007,21-05-2024,Sprite,Carbonated Soft Drinks,3,1.45,4.35
ORD-5405,CUST-1091,13-06-2024,Fairlife Protein Shake,Juices & Plant-Based,11,5,55
ORD-5405,CUST-1091,13-06-2024,Minute Maid Lemonade,Juices & Plant-Based,8,2.25,18
ORD-5406,CUST-1018,22-10-2024,Kinley Soda,Hydration,7,1.2,8.4
ORD-5406,CUST-1018,22-10-2024,Minute Maid Lemonade,Juices & Plant-Based,8,2.25,18
ORD-5406,CUST-1018,22-10-2024,Diet Coke,Carbonated Soft Drinks,11,1.5,16.5
ORD-5407,CUST-1098,17-02-2024,Monster Ultra White,Energy Drinks,12,3.75,45
ORD-5407,CUST-1098,17-02-2024,Fanta Orange,Carbonated Soft Drinks,12,1.45,17.4
ORD-5407,CUST-1098,17-02-2024,Minute Maid Orange Juice,Juices & Plant-Based,8,2.5,20
ORD-5407,CUST-1098,17-02-2024,Monster Energy Original,Energy Drinks,6,3.5,21
ORD-5408,CUST-1074,02-01-2024,Fairlife 2% Milk,Juices & Plant-Based,8,4.5,36
ORD-5409,CUST-1081,06-12-2024,Honest Tea Peach,Tea & Coffee,2,2.2,4.4
ORD-5409,CUST-1081,06-12-2024,Fairlife Protein Shake,Juices & Plant-Based,9,5,45
ORD-5409,CUST-1081,06-12-2024,Minute Maid Lemonade,Juices & Plant-Based,4,2.25,9
ORD-5410,CUST-1054,26-02-2025,Monster Energy Original,Energy Drinks,5,3.5,17.5
ORD-5410,CUST-1054,26-02-2025,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5411,CUST-1043,07-10-2024,Kinley Water 500ml,Hydration,8,1,8
ORD-5411,CUST-1043,07-10-2024,Fairlife Protein Shake,Juices & Plant-Based,6,5,30
ORD-5412,CUST-1087,25-01-2025,Coca-Cola Classic,Carbonated Soft Drinks,2,1.5,3
ORD-5413,CUST-1080,05-02-2025,Coca-Cola Classic,Carbonated Soft Drinks,2,1.5,3
ORD-5413,CUST-1080,05-02-2025,Honest Tea Peach,Tea & Coffee,3,2.2,6.6
ORD-5413,CUST-1080,05-02-2025,Monster Energy Original,Energy Drinks,8,3.5,28
ORD-5413,CUST-1080,05-02-2025,Coca-Cola Classic,Carbonated Soft Drinks,7,1.5,10.5
ORD-5414,CUST-1025,18-12-2024,Kinley Soda,Hydration,5,1.2,6
ORD-5414,CUST-1025,18-12-2024,Coke Zero Sugar,Carbonated Soft Drinks,5,1.6,8
ORD-5415,CUST-1011,01-12-2024,Fanta Orange,Carbonated Soft Drinks,2,1.45,2.9
ORD-5415,CUST-1011,01-12-2024,Minute Maid Orange Juice,Juices & Plant-Based,11,2.5,27.5
ORD-5415,CUST-1011,01-12-2024,Kinley Soda,Hydration,3,1.2,3.6
ORD-5416,CUST-1006,21-07-2024,Fairlife 2% Milk,Juices & Plant-Based,12,4.5,54
ORD-5416,CUST-1006,21-07-2024,Fairlife Protein Shake,Juices & Plant-Based,4,5,20
ORD-5416,CUST-1006,21-07-2024,Minute Maid Lemonade,Juices & Plant-Based,11,2.25,24.75
ORD-5417,CUST-1011,26-12-2024,Coca-Cola Classic,Carbonated Soft Drinks,4,1.5,6
ORD-5418,CUST-1061,09-02-2024,Kinley Water 500ml,Hydration,4,1,4
ORD-5418,CUST-1061,09-02-2024,Monster Ultra White,Energy Drinks,11,3.75,41.25
ORD-5419,CUST-1056,05-01-2024,Fairlife 2% Milk,Juices & Plant-Based,6,4.5,27
ORD-5420,CUST-1015,16-03-2025,Fairlife 2% Milk,Juices & Plant-Based,3,4.5,13.5
ORD-5420,CUST-1015,16-03-2025,Monster Energy Original,Energy Drinks,2,3.5,7
ORD-5420,CUST-1015,16-03-2025,Sprite,Carbonated Soft Drinks,7,1.45,10.15
ORD-5420,CUST-1015,16-03-2025,Diet Coke,Carbonated Soft Drinks,12,1.5,18
ORD-5421,CUST-1013,22-02-2024,Minute Maid Orange Juice,Juices & Plant-Based,5,2.5,12.5
ORD-5421,CUST-1013,22-02-2024,Coke Zero Sugar,Carbonated Soft Drinks,7,1.6,11.2
ORD-5421,CUST-1013,22-02-2024,Fairlife Protein Shake,Juices & Plant-Based,3,5,15
ORD-5422,CUST-1082,12-12-2024,Diet Coke,Carbonated Soft Drinks,9,1.5,13.5
ORD-5422,CUST-1082,12-12-2024,Kinley Water 500ml,Hydration,1,1,1
ORD-5423,CUST-1078,28-11-2024,Monster Energy Original,Energy Drinks,6,3.5,21
ORD-5423,CUST-1078,28-11-2024,Fairlife 2% Milk,Juices & Plant-Based,4,4.5,18
ORD-5424,CUST-1080,18-01-2025,Minute Maid Lemonade,Juices & Plant-Based,10,2.25,22.5
ORD-5424,CUST-1080,18-01-2025,Kinley Soda,Hydration,8,1.2,9.6
ORD-5425,CUST-1027,14-02-2024,Coke Zero Sugar,Carbonated Soft Drinks,2,1.6,3.2
ORD-5426,CUST-1075,08-01-2025,Minute Maid Orange Juice,Juices & Plant-Based,7,2.5,17.5
ORD-5426,CUST-1075,08-01-2025,Minute Maid Orange Juice,Juices & Plant-Based,3,2.5,7.5
ORD-5426,CUST-1075,08-01-2025,Sprite,Carbonated Soft Drinks,5,1.45,7.25
ORD-5426,CUST-1075,08-01-2025,Kinley Soda,Hydration,2,1.2,2.4
ORD-5427,CUST-1031,10-10-2024,Fairlife Protein Shake,Juices & Plant-Based,12,5,60
ORD-5427,CUST-1031,10-10-2024,Coca-Cola Classic,Carbonated Soft Drinks,11,1.5,16.5
ORD-5427,CUST-1031,10-10-2024,Fanta Orange,Carbonated Soft Drinks,4,1.45,5.8
ORD-5428,CUST-1066,06-11-2024,Fairlife 2% Milk,Juices & Plant-Based,7,4.5,31.5
ORD-5428,CUST-1066,06-11-2024,Fanta Orange,Carbonated Soft Drinks,11,1.45,15.95
ORD-5429,CUST-1006,05-02-2025,Monster Energy Original,Energy Drinks,7,3.5,24.5
